"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 year ago (edited)","Don't blame education system it is the problem of the students who's parent not given them values about life  APJ Abdul Kalam ISRO scientist DRDO scientist Creators of  India's first super computer  Creator of vande Bharat express  many more  studied in this waste education system Students should study hard Tell them to leave phone and social media My sincere advice to coming generation  Focus on study not on this video's","1","@vnextwhatsappstatus9524","false","false","false","false","","false",""
"1 year ago (edited)","i could have learnt football but no i was taking round trips from school to coaching to school to coaching and then lockdown came crushing my average ass down but yeah Have great parents","1","@chaudharyaniket7953","false","false","false","false","","false",""
"1 year ago","Bro...I have been going through the same mental trauma for 6 months....I m a 2nd neet dropper who started her actual prep in 1st drop yr nd cud complete only half of the syllabus....nd dared to take another drop with the hope of cracking both jee adv nd neet this time....in my 1st drop year I actually understood that jee is more about concepts nd the real phy (my fav sub)is taught not in neet but 2 jee students....the whole year I gave my every min into completing the jee syllb ( xcept maths...I thought if I get time after neet I will do something about it for jee adv)nd literally I was actually xploring the real phy...njoyd reading Halliday international version...solving irodov...pathfinder.. after watching nv sir jee lectures...I was just njoying the process of learning phy nd chem the  way jee students r supposed 2 learn....while I had to end up rote learning those mere phy nd chem formulae in my 11th nd 12th in a way I was never interested in during my inter sri chaitanya...but  my bad luck my hostel didn't allow us 2 use our devices /tabs...nd I had 2 do all this without anyone  knowing...eventually I cud complete only 11th phy nd chem but in a way enough for cracking jee adv questions....whenever I looked at previous year jee adv 11th phy nd chem qns I  felt so confident that I was able 2 solve them with such ease nd it enhanced my hopes for jee adv although I m a neet aspirant(pcb)....but I cud nt complete whole syllbs nd I messed up with my neet..which demands completing whole syllbs strictly....while in jee even with 50%syllbs u can actually hope for about 150 marks...that's what I felt...nd thus applied 4 jee mains xam session 2 but again my bad luck I missed my xam as nta changed the already twice nd I stayed with the same 1st address given by nta..it was so far...It cud actually take a half day nd my family unaware about my jee prep denied such risk...nd their denial made me cry like hell...I swear I never cried that worse as I did that day...this time I really wanted 2 take another drop just 2 complete my remaining syllbs all by staying home with the same nv sir lectures nd my old jee book stuff 2 crack jee adv nd neet both again.....nd this time requested my parents for home prep...they forcibly joined me in a neet coaching nd after a month I fought with them nd came back just 2 prove myself in both jee adv nd neet...which cud have been impossible in that neet coaching...I came back home with big dreams of cracking neet nd even getting great rank in jee adv which I felt was enough 2 remove that dropper tag of mine...this time I even started planning 2 prepare maths...collected req books for it...bought test series for both neet nd jee nd made so many plans but again 2 my dismay...I came 2 know that 2nd droppers can't give jee adv..not eligible...5 months left 4 neet now...I cud nt give even a thought about neet...I made up my mind so strongly this time about cracking jee..(its the toughest xam in the world nd cracking it with great rank is something that I wanted to keep as my lifetime achievement...nd cracking an xam like jee adv wud only remove my dropper tag which is thought 2 be a reflection of poor phy nd chem performance by many...moreoverthose r the sub I luv solving all this year I never feelt that jee adv is tough nut I was able 2 solve gud quality qns) that I broke down like anything....my father unaware of all this shit kept traumatizing me by his words about leaving a neet coaching nd prep online...staying home...he made me listen 2 all the shit that any indian jobless guy has 2 listen from society nd relatives...jee ad was like my love...I was craving 2 give it every day even though my mind was saying I can never give it now....every day I started waking up like a goaless person...the only thing I used 2 do all the day for these 4 months is searching for jee updates..any mere chance of giving it.as a 2nd dropper...moreover 2 my bad luck there were so many people nd online campaigns hppnd demanding for jee adv xtra attempt for 2021 12th passouts...as they r the actual covid19 batch nd they too deserved a chance just like 2020 ppl who were blessed with an xtra chance in jee adv on the name of covid batch....many court pleas...many campaigns but into vain....I felt so directionless...not even a single frnd 2 share my heart out...like literally no onnne...loneliness was killing me from inside day by day..nd boredom became my daily emotion..along with jee adv i was cravingfor atleast a single person whom i can speak 2 fankly withoit the fear of being judged....all I was having were an empty mind nd eyes full of tears due to everyday taunts by my father...he even used 2 leave his office midtime just 2 show his frustration on me....I felt like dying all these months...I really wanted 2 prove myself..I forced myself 2 prep for neet as only 1 month left now still failed in it nd cud not bring myself out of all that shit...I was like blind folded with that one xam called jee adv...like an insane person I was still surfing all the social media just 2 know about any chance left or not...anyhow Idk why I applied for jee sessn 2 2023 this time...with nil prep nd only 11th syllb which I prep in my 1st drop year half of which evaporated from my brain...nd managed 2 clear cut off for jee adv 2023...insanely hoping that something gud will happen as a case was filed in delhi high court regarding the xtra attempt...but on may 2nd 2023...court rejected  the plea nd that was my 2nd worst day of my whole prep days...only a week left for neet I started realizing everything now nd started revising 11 th nd did some 12th imp topics...I knew that I wont be able 2 crack neet nd on May 3rd I burst down like anything...had a mental breakdown like never before...remembering the shit that happened till now nd imagining the shit that's gonna hppn afterwards...my hands shiverd...I cud not control my tears for an hour...I wanted 2 stop crying but...nd seeing me crying like hell my mom called my dad in office 2 take me 2 hospital which I denied nd my mom took me   2 a nearby park holding my hand like that of a kid...I was still am uncontrollably crying....nd it all got ended on May 7 ...I know I messed up again in neet...with a very vague prep..that's same as zero syllbs....again listening the same shit from my father writing this comment that I am capable of nothing...I have 0 intellect...am a mere rote learner...phy nd chem r not my things..nd all the hell againnn...idk where my life will go but all that I learnt is xpectations hurt.like hell really...nd life never wants the way we want it 2 be...we never know what hppns..but one thing which was relatable in the vdio for me...was I did something which was against this education system..I enjoyed the process rather than the result..I always knew that I being a pcb student will never be able 2 enter any iit but that was never my dream yr...a mere rank in jee adv infact just giving it nd presenting all that I learnt in the xam was enough 4 me...but even that didn't happen....I know I spoiled my neet thinking about something I knew I wud never get...but all the shit I have been going through like my father's tantrums r my alarm clock all these days..I woke up with tears in my eyes...listening 2 his hell like words..when tears were heavy I finally woke up...this was my daily schedule...nd all I have 2 blame on  is me myself nd right now all I have whom I can emotionally depend upon is me myself...but now I have got enough guts to face whatever happens..","1","@chand_ni","false","false","false","false","","false",""
"1 year ago","More power to you 🌼😊. I pray that your situation may get better with passing days🌼","1","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago (edited)"," @schrodingerscat86  Thank 😊 u so much for ur concern...","1","@chand_ni","true","false","false","false","","false",""
"1 year ago"," @chand_ni  😊🙌. My friend is also preparing for NEET it was her 4th attempt and since the day result came out she's not talking to me probably because of her bad results. She's also facing the same problems as you. It hurts me seeing her in this situation.","0","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago (edited)"," @schrodingerscat86  I see...hope ur frnd's hard work pays off one day...gud luck 2 her😊nd she is lucky 2 have a gud frnd atleast....I was craving even 4 that","1","@chand_ni","true","false","false","false","","false",""
"1 year ago"," @chand_ni  Thanku for your well wishes ✨. As everything happens on its own time.. you'll also get a good company for sure at the right time 😁","1","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago","I lost my dad  And I'm blaming myself my board result was so worse i didn't attend jee exam tooo My dad said to his friend don't know what she did all this year and he lost all his hope from me he was so worried for me  Even my siblings start making fun of me i was topper Until 10th  But PCM is not my  decision I tried my best but now i don't know what to do dad is passed away a week ago  I was depressed before too Now'i got insomnia depression and suicidal thoughts i don't have strength left","1","@annie2071","false","false","false","false","","false",""
"1 year ago","More power to you 🌼 keep fighting you gonna shine😊","0","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago","Pata nhi kaise but me jab bhi tharun bhaiya ka video dekhta hu me kuch creative krta hu","1","@dharashivvlogger6632","false","false","false","false","","false",""
"1 year ago","The main thing is RESERVATION ☕","1","@RcB84","false","false","false","false","","false",""
"1 year ago","iske baare me koi bhi nhi baat krega, welcome to reality of india","0","@srinikethn238","true","false","false","false","","false",""
"1 year ago","Bhai You can't blame reservation always.... Jinn bando ke OBC wale tak ka bhi cut off clear nhi hota wo bhi gyyan dete h reservation","0","@KaatilKelvin-uo1jc","true","false","false","false","","false",""
"1 year ago","I cutted my hand yesterday. I dont know even if future can change too I dont want that. I just want to die","1","@ayushisharma3271","false","false","false","false","","false",""
"1 year ago (edited)","Why you doing this? This world is incomplete without you coming to it. Keep going . Every thing will be fine, promise. It may take time but you will look back and say Wow I overcame 👍","0","@KA-bw3wf","true","false","false","false","","false",""
"1 year ago","Listen..  Don't need to do this..  Sabbb ek time pr theik hojayega..  . Tujhe achha Nahi lagra toh ye kr jo achha😂lagrahahai","1","@gaurimeher8954","true","false","false","false","","false",""
"1 year ago (edited)"," @gaurimeher8954  kuch nhi accha lgta h toh kya karu","0","@ayushisharma3271","true","false","false","false","","false",""
"1 year ago (edited)"," @KA-bw3wf  I don't want to give up but it's getting tougher, not getting fine..","1","@ayushisharma3271","true","false","false","false","","false",""
"1 year ago (edited)"," @ayushisharma3271  if you can get a psychologist to help you man, or an adult who can get you the professional help you need, sometimes things get hard  and life feels like a squeezing anaconda but keep the good faith , God  bless you.","0","@KA-bw3wf","true","false","false","false","","false",""
"1 year ago","Reality is tharun doing video at late night see the eyes","1","@bhaskarkalla9959","false","false","false","false","","false",""
"1 year ago (edited)","Bro I'm a jee aspirant , I try my best in studies but results do not come so good if my friends solve a problem in one hour it take me 2-3 hours yes I'm a slow learner my parents also know that but as i belongs from a middle class family they know how much pain is their in life if i don't perform well and end up being a normal worker but they don't give such a damm pressure even some realtives comes and says itt crack karna hae beta but my parents know my study they always says we don't need iit we are damm happy with ceet College and that what his goal is   Bro i really waste my 11th physics and physical chem but it was too hard too cover backlog I'm not that a student that study for 8-10 hours for a day but i will atleast study for an 6 hours but I'm not getting strategy to manage it with 12th plzz anyone have any suggestions plzz raply it will help me alot 🥺❤️💞  Tarun bro can you plz release a video on how to cover a backlog or the students who wasted their 11th can they still have time to crack such ruff exams plz I think 80% of students here have such problems it will really help I know their are lots of videos on this topic but I really wanted the video from u","1","@PrathameshAttarde1206","false","false","false","false","","false",""
"1 year ago","Just don't think much. Prepare class 12 with full concentration. it's never too late.","0","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago","Parents bolte he agar wo kar sakta he to tu kyu nahi kar sakta he but I want to say that "" to fir dusre Parents bhi lakho paise income karte he to agar wo kar sakte he to ap kyu nahi unke jaisa money kamate ho ""","1","@SocsYT","false","false","false","false","","false",""
"1 year ago","Education System in India really really Sucks","1","@Stark0024","false","false","false","false","","false",""
"1 year ago","Putting ayanokoji in the intro is the finest choice for this topic.","1","@RohelSingh","false","false","false","false","","false",""
"1 year ago","We are studying not educating🥲","1","@user-yi4sy1kp9k","false","false","false","false","","false",""
"1 year ago","What are your eyes soo red...? Take care of yourself anyaaaa","1","@hdivya532","false","false","false","false","","false",""
"1 year ago","Major reason for the system to be so stressful is overpopulation and the fact that education is absolutely nothing but a business. If we take example of iit jee, We have an extremely difficult exam (what we study in 11th 12th are things people study in their unis abroad whent they're majoring in a subject, I saw a video where an Oxford Math Major was solving jee advanced math paper and couldn't believe it was for high school students), now, this difficulty of the exam makes absolutely no sense. The exam is not good enough to decide whether you're qualified to pursue a particular course or not, it is nothing but a way to rank students because seats are limited (I'm sorry jee aspirants, but being able to do physics chemistry maths, does not mean you can code, Coding requires completely different set of skills). Now then, since all the system has to do is provide ranks, they can very well use even an easier examination for it to happen. But they don't, and as a result of this, all the money goes to coaching institutes. If we ignore the revolution YouTube has brought in academics, we all know that if you only follow your school teachers, you aren't getting anywhere in iit jee, and thus coachings become a must. Now let's talk about how long people prepare for this. I've seen a lot of toppers say they've been preparing for 4 years...SENSE? Instead of learning how to crack and exam for 4 whole years, if they learned the skills actually required for their course, India won't be a developing country still. I'm not even gonna talk about reservation. And most of the people might not know this, but if iitians apply for off campus placements to some foreign company, most of them are gonna be rejected because of lack of personal projects etc., yes, off campus placements mein they'll be REJECTED in FIRST ROUND. Let's take example of computer science. So if someone is applying for placement after a bachelor's degree, I'm expecting they don't really even want to get into research work related to computers like quantum computing etc., which means the main skill they'll be using is code, with absolutely zero need for whatever they studied to qualify the exam. Now let's say a person A and a person B. Person B's parents told him to prepare for iit jee and become an engineer, he worked hard for 2-3 years and cleared iitjee. He entered college, and followed the college curriculum, made projects based on the curriculum and only focused on keeping his cgpa high for placement, because that's what most people really do. There's no passion for the subject here or research work or to actually 'learn' about it. This person goes on and gets a job and contributes to the economy. Person A is very passionate about computers, he has done a lot of code, developed games, built PCs etc in just class 11 and 12. He obviously cannot get admission in iits or any good cse college for that sake as his time was dedicated to actually researching on the subject, not on studying esterification of alcohol which is completely irrelevant. He gets into a bad college, and his talent, passion, everything is wasted in India. So he works hard on top of college and does a lot of research, has a lot of projects, and applies to a foreign company off campus because indian ones are gonna run after iit nerds, gets hired easily, makes a lot of money, and on top of that, contributes to research and progress, but, of another nation. However, can you blame him? In India he wasn't offered an opportunity on the basis of his skill, instead our education system is using an exam which is almost completely irrelevant to the course to select people for that course, obviously they won't be able to acquire people who are actually passionate about the course, and this, India does not progress. A good solution for this would be to have different entrances for different branches in engineering, you can't lump extremely diverse stuff like mechanical, computer science, or biotechnology together. It makes no sense and not everything is pcm. Well we can't do much about population since so many people are ineducated, they will reproduce too much unnecessary and it's too difficult to impart knowledge to all of them, but we can atleast choose a better selection criteria.","1","@prachijain6077","false","false","false","false","","false",""
"1 year ago","I didn't read the whole para but in the beginning you're saying that why don't they make the exam easier. Do you really think that this is a solution. If the exam will be easier then the cutoff will go high nothing else will change.","0","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago (edited)"," @schrodingerscat86  But if the exam is easier, the questions will be more resonant with what's taught in schools, and more people will have opportunity","0","@prachijain6077","true","false","false","false","","false",""
"1 year ago"," @prachijain6077  I totally agree with you but then eliminating students will be more difficult as almost everyone is capable of solving paper and will get almost good marks so eventually it will make tougher the selection process.","0","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago (edited)"," @schrodingerscat86  That's a good point, however since syllabus would be covered in schools, need for any reservations, and every student will be competing on almost equal level, plus, the way coaching institutes have made this exam a whole business, that will be gone.  However aside from this, the major point I stated in my paragraph was the we shouldn't lump things like biotechnology, computer science, mechanical, together as 'engineering' and take a unified entrance exam for them, based on pcm (irrelevant in computer science atleast if one is aiming for tech jobs), instead the exam should be based on particular branch you're applying for, different exams for different branches. I see people choosing their career based on the branch they get, or people aiming for the college, not the course, it's disheartening to see how someone who may be studying this particular course would have chosen something else if he got just a little more marks, where's the passion?  Whats your take on this?","0","@prachijain6077","true","false","false","false","","false",""
"1 year ago"," @prachijain6077  well said.. but the competition can never be on an equal level because then the school factor will come into the picture as some will study in really good schools and some are maybe in govt or not that good school as I myself studied from a govt school I know and Prachi as you said that PCM is irrelevant for computer science than I would not agree 100% with you and we study so much mathematics that probably will never be used in our life but we study it just to expand our thinking and our mind.. and PCM is used in entrance exam so that to test students how's there approach of thinking that's why JEE itself contains a lot of conceptual questions rather than just theoretical questions although I must say that for studying computer science you must not need to study PCM as maybe some student are weaker in PCM and strong in that particular area but it's very rare.. And as an engineering student I must say that you'll get plenty of time to persuade your passion if you are really into it as I have seen 100s of such cases in my batch itself and I'm also interested in graphic designing and I'm doing it.","0","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago","Hello Bhaiya.. you always helped me to deal with many negative things of my life. I started to watch your videos recently after my arrival in 11th and from that day to this day.. I am happy that I found a great mentor.. Thank your for yout efforts and fime..  YOU ARE GONNA BE THE BEST MENTOR AND TEACHER 🔥","1","@sakshisingh2627","false","false","false","false","","false",""
"1 year ago","I'm facing depression from past 2 years and always have a thought of suicide in my mind all thanks to our education system.","1","@xyz-cx6gd","false","false","false","false","","false",""
"1 year ago","What problem exactly are you facing ?","0","@schrodingerscat86","true","false","false","false","","false",""
"1 year ago","You are worth more than a suicide ma dude. Try to stay calm. I know I'm just a teller but i know you are more capable than that. Try to remove negativity and all the best 😊❤","0","@Vaishnavi-kf5tv","true","false","false","false","","false",""
"1 year ago (edited)","Well you're partly correct mate but I totally disagree that Indian Education System is a complete failure, yes there are a few things which need to be looked at but it's not like everything is just failure.. also you should never forget the fact that most CEO's of Silicon Valley have passed that curriculum which these new gens (who don't know what actual hardwork is)  are condemning of","1","@shubh8689","false","false","false","false","","false",""
"1 year ago","30th June mera birthday hai plz 1 July ko mar ja plzz 🤩","1","@pdfhunter","false","false","false","false","","false",""
"1 year ago","Bro take interview with air 1","1","@ramadevim4641","false","false","false","false","","false",""
"1 year ago","I think Iam addicted to Tharun Speaks!","1","@SumanthSpeaks","false","false","false","false","","false",""
"1 year ago","There is a one more reason behind this situation is even though we know about our grades and all; students are opting science when they are aware that they can't handle it, when they know its hard for them. I have a humble request to all students and parents if you know that JEE is not meant for you, studying mathematics-physics is hard for you then PLEASE don't go for it. There are many good career options. And I have a suggestion for students whom parents are stick to science just don't listen to them, convince them... They will accept, they are your PARENTS... Just don't make any mistake in opting stream nor in deciding future goals. Just be aware... 🙏","1","@shreyachavan9774","false","false","false","false","","false",""
"1 year ago (edited)","I've attempted suicide in feb 2022. Every passing second was feeling like I'm dying . I was in panic and I've had few anxiety attacks. It literally showed me how death felt  like but suddenly when I saw blood on my hand I stopped right there and I felt something I never felt I wanted to live . I guess it was always inside me but I didn't hear the whisper of my soul in the bombarding noise of the world so I didn't think twice and rescued myself. It was the worst day of my life as well as the best day of my life! I still can't say that I'm so happy but atleast now I've few reasons to stay alive! I'm now going college with a hope to do well in my career and I will also suggest you all to do the same! Just think of you as someone who is loved by everyone, if not everyone but God/parents/soul mate/you/your higher self/your soul and so on . So smile and prove them all wrong","1","@kashxoxo_","false","false","false","false","","false",""
"1 year ago","INDIAN EDUCATION SYSTEM MAKES YOU HATE EDUCATION ITSELF","1","@priyashmukherjee3015","false","false","false","false","","false",""
"1 year ago","Love from ap telugu","1","@kishoremarvel7752","false","false","false","false","","false",""
"1 year ago","8:14 is the best answer for non maths friends when they ask the question ❤","1","@motocrazy111","false","false","false","false","","false",""
"1 year ago","Hello Tharunbhaiya, can you help me in guiding What should I opt, if getting mechanical in Top 7 IIT's, EC in Bits Pilani, CS in Bits Goa, and IIIT Allahabad IT?  My JEE Advance CRL is 5412 and GEN-EWS rank is 649. Is there any other best option to select?","1","@ajitjoshi3164","false","false","false","false","","false",""
"1 year ago","Tharun bhaiya pls i want your help if you are reading this, its about counselling iam getting mechanical (5yrs) mtech in iit bhubaneswar and i ca get IT in iiit gwalior or ece in iiit alahabad or eee in bit warrangal,calicut.and i just want my placement to be secure, but everyone are telling me to take iit bb cause it will gve me an iitian tag, but will it really matters or i should take circuital brqnch inn top nits","1","@DARK-T","false","false","false","false","","false",""
"1 year ago","I wanna become a teacher hope my dream come true","1","@mathvibes2051","false","false","false","false","","false",""
"1 year ago (edited)","Is it me who i feel this craP   why the f we get holiday homeworks in summer vacations As vacations are for chilling break from studies for while to relax our brain from stress but school be like:Why be always stressed out take this holiday hw☠️ and no benefits of it tbh ehsaan kr diya vacation deke 🤨🥺😑☠️","1","@Lucky69K","false","false","false","false","","false",""
"1 year ago","Suicide is Not An Option Remember That You Have To Face It No Matter How Hard It Is Just Find What YOu LIke To Do Dont Give UP On Your Dream And Finally Think What Will Your Family Members Go Through If You Die Think About It Before You Take Any Stupid Action :)","1","@DrivinChillin","false","false","false","false","","false",""
"1 year ago","EDUCATION SYSTEM JUST MAKES US ALL SLAVES","1","@soorajtr6692","false","false","false","false","","false",""
"1 year ago","These big institutions just fooling parents and selling dreams","1","@seethadevadiga-ib3di","false","false","false","false","","false",""
"1 year ago","New vdo?????????   Don't focused on this channel why?","1","@ratansangale2447","false","false","false","false","","false",""
"1 year ago","Everyday i question myself- why? Why india?","1","@felixDpp","false","false","false","false","","false",""
"1 year ago","Education system needs to be changed😡","1","@Nina-wy5hj","false","false","false","false","","false",""
"1 year ago","Bro tell them to know about srinivasa ramanujan they will understand there was a creature who      thought darkess is reality 😅😅😅","1","@GNYit123","false","false","false","false","","false",""
"1 year ago (edited)","7:57 this so damn true i have 2 topper like nature friends (umm tbh i don't consider them as friends anymore) whenever they see me they want to only talk about studies and academics like ""oi kal kya padha? paper showing hua kitna marks aaya?"" bas pure din academics ka hi baat matlab aise stress kr dete thee like dude i want a balance in my life both studying + fun and also my curricular activity and not just being a bookworm and when i was in 8th (am in 9th rn) my grades were suddenly declining by a lot because last 2 years lockdown and they always used to prevent me from chilling like whenever i wanted to talk about something besides studies everytime they used to say ""padh le bhai padh le"" yea i am not saying it wrong but cmon dude we all worked and studied hard at home and can't we just keep the academics stuffs aside and have a good time like bro even on the days of celebrations and stuffs in school they used to open the books and made me to study too and when i angrily said "" just shut up, will you not let me have fun even on the celebrations"" their answer was (uk i don't need to repeat that line) seriously i am so glad they are now in computer science batch and i am from economics due to which i am separated XD now i have got other friends who balance study and have fun at the same time just like me forgive me for my English /:","1","@KrakenX07","false","false","false","false","","false",""
"1 year ago","Hi bro I am sarthak I got AIR 102 in JEE Adv. And I got IIT DELHI+CSE.","1","@SarthakDhongde-b6h","false","false","false","false","","false",""
"1 year ago","Bro fuck u i got AIR 19 in JEE Adv. And i got IIT B +CSE  TELL ME WHAT SHOULD I DO NOW 😂😂😂","0","@RewuGerios","true","false","false","false","","false",""
"1 year ago","Ending song name please please please","1","@ashutoshpalai2747","false","false","false","false","","false",""
"1 year ago","Not only in India but also in Bangladesh😢","1","@mrdudlo","false","false","false","false","","false",""
"1 year ago","Bro can I say one thing You are not believe but I am depressed 😔 because my height is so tall 6.1  Please say what I do I want to die😔","1","@MANISHPandey-kl2jw","false","false","false","false","","false",""
"1 year ago","No bro it is good height","1","@nepalifinance","true","false","false","false","","false",""
"1 year ago","Don't do any kind of thing","1","@nepalifinance","true","false","false","false","","false",""
"1 year ago","Plz bro","1","@nepalifinance","true","false","false","false","","false",""
"1 year ago","Be think about your parents","1","@nepalifinance","true","false","false","false","","false",""
"1 year ago","This is how government plans for population control. I'm not lying.","1","@Ironman-BB","false","false","false","false","","false",""
"1 year ago","Reserved >> Deserved                                     - Education System","1","@UFilmRolls20","false","false","false","false","","false",""
"1 year ago","Why  to be a engineer  jus bcoz parents r saying.","1","@nidhidwivedi6227","false","false","false","false","","false",""
"1 year ago","English 🔥🔥🔥","1","@vamsieeda5935","false","false","false","false","","false",""
"1 year ago","As a guy who thinks NEET>>Life, i completely disagrees","1","@Go-DUsopp","false","false","false","false","","false",""
"1 year ago","Oh common at least our education system can give some good and bad memories ❤ Still I know it's hard to digest it's hard to fight , suffer , pain , and fucking stress.... But still we fight cozz we have to do it  We are warriors we have to change our faith 🔥","1","@vishnuthakur8336","false","false","false","false","","false",""
"1 year ago","New video every week , Really?","1","@konohamaru.106","false","false","false","false","","false",""
"1 year ago","Fire at IIT Kharagpur https://youtu.be/iERdbB-YgL4","1","@janmejaypratapsingh01","false","false","false","false","","false",""
"1 year ago","Bro problem with indian parents & society not with indian education system education is not limited to marks grades or going to school or college traditional education it's one aspect of education but not only aspect of education education is about Skill wisdom knowledge development creativity thinking but most of indian parents blindly believe that education is = academics formal degree Mark's grades and the result forcing blindly children blackmailing them I'm not saying parents are bad parents are always have good intentions parents have to understand everyone have different interest passion goals ambition to achieve every kid is unique talentd have strengths and waekness ability cabilites skill knowledge in any field industry they have do study learn skills gain knowledge education is not preparation for life education is life itself","1","@rajubabu7895","false","false","false","false","","false",""
"1 year ago","Wasting whole life on this shitty things that don't even have any use in life is just non-sense","1","@akeditexe","false","false","false","false","","false",""
"1 year ago (edited)","Our education system is subtle piece of shit 🤬","1","@quantumdevil5147","false","false","false","false","","false",""
"1 year ago","what saddens me is that im working my ass off just to go to a so called iit, just to get a rank in jee or whatever, but then there are kids of rich businessmen who get to party all day long coz they know that they just have to inherit a business and life is set. Us middle class people are the highest in population, most competition, ruin our childhoods slaving away, ruin our adulthood slaving away, being stressed and depressed all the time, while these rich kids enjoy their childhood, enjoy their adulthood and their biggest stress is not getting same day delivery on some new expensive shoe they bought.","1","@arsharora2112","false","false","false","false","","false",""
"1 year ago","Hey tharun reveal your Jee rank I know you have got the seat because of Reservation If you have courage reveal your rank","1","@hawkhackers1914","false","false","false","false","","false",""
"1 year ago","Hindi bolne mai saram ati hai kiya.","1","@ka-52alligator48","false","false","false","false","","false",""
"1 year ago","Bsdk south se hai nahi padhaya jata Hindi waha tojhe English aata hai na","0","@SamarPandey-ws2ib","true","false","false","false","","false",""
"1 year ago","Bhaiya kya Mechanical Engineering Students Macbook le na sahi rahega? Aur yeh bhi bata do ki kaunsa softwares use hoga mechanical engineering mein.","1","@chayadevibs124","false","false","false","false","","false",""
"1 year ago","Mein to 13 mein depressed hu","1","@kuldeo8497","false","false","false","false","","false",""
"1 year ago","Bro pliz make a video about how to go iit after diploma","1","@DHANUSH_EDITION","false","false","false","false","","false",""
"1 year ago","Current indian CASTE BASED EDUCATION system is best. every has to respect indian CASTE BASED EDUCATION system. Eduction is only for rich not for poor  Appreciate for making caste system legal in india. few countries making prostitution is legal, few countries caring gun is legal and few countries selling drugs is legal, similarly india making caste is legal  Indian govt(After 1947): CASTE BASED EDUCATION, Son of CM/Minister/Govt_employee/ metro tribes is eligible to study ( doctor, engineer, scientist etc ) but orphan children / beggars / daily labour / farmer / tribal / military etc... is not eligible to study. British govt(Before 1947): Every one eligible to study without checking CASTE  Thanks to india for encouraging and extending CASTE BASED EDUCATION. Hate British laws due to allowed to study orphan children / beggars / daily labour / farmer / tribal / military etc... without checking the CASTE.","1","@ravindramedagam2506","false","false","false","false","","false",""
"1 year ago","Bro plz upload a vedio i miss u for the past one month without seeing you checking daily the channel weather a vedio is uploaded or not😕 i am preparing jee 2024 and you are my only one role model.....!","1","@radhika2715","false","false","false","false","","false",""
"1 year ago","Why r u not posting vdos bhaiya??🥲","1","@bijetabrahma4040","false","false","false","false","","false",""
"1 year ago","Bro please upload new videos","1","@prathvimule2288","false","false","false","false","","false",""
"1 year ago","Wheres the new video dude","1","@ManishNath10","false","false","false","false","","false",""
"1 year ago","Bhaiya kya lu  IIT kharagpur mining vs IIT bhu metallurgy","1","@AbhishekGupta-ss9qo","false","false","false","false","","false",""
"1 year ago (edited)","U r  judged by your mathematics lol in India for getting a job 😂👌   Like where in life we use sin cos tan  And bondings equilibrium etc.. vectors  in general life ?","1","@sigmamalestun","false","false","false","false","","false",""
"1 year ago","I am in class rn and was really sad abt not being able to give my best . Now I feel much better and I promise to give my best and achieve the target which I have set for myself.  Thank u so much. You are like an angel. Seriously... All the best for whatever you want to do","1","@saanvichakraborty6649","false","false","false","false","","false",""
"1 year ago","Tbh our education system needs some very big changes , uptill one moment we students are judged on the basis of marks which we scored and suddenly after a point people start judging you on the basis of your work profile, the amount of money you make and I guess that's where the real problem arises , their are hardly any courses in our education system which teaches anything that could be monetized , so suddenly after a point many of us find it difficult to smoothly transit into being academically good to be professionally and financially good","1","@pushpendrasingh8277","false","false","false","false","","false",""
"1 year ago","In my opinion ,  I think that he education system is the way it is mostly by society, like , think about it , why are there so many engineering and medical colleges? Why are there so many students giving the JEE or NEET exams even though the amount of engineers and doctors more than the required amount? It is because society values them a lot , and it is also the online media that does it as well, society constantly told you , that without engg or medical , there is no life ,  your parents want you to go to these fields because someone in the society has become successful in that field and your parents are under peer pressure , it is the society that is the fuel to the fire that is burning . But remember, if you authentically want to go to Engineering or medical fields or that these dreams authentically align with your interests then , go on! Pursue them. And yeah , if you don't get into IIT or AIIMS , then don't be sad or depressed , there is a lot ahead to do so in life.","1","@Aryan-Swab","false","false","false","false","","false",""
"10 months ago","I used to see ur videos before my English exam 😊","1","@Loli._.pop.","false","false","false","false","","false",""
"11 months ago","I got a big smile by seeing bhai in you video","1","@anwar4488","false","false","false","false","","false",""
"1 year ago","Hey tharun sir I am from kerala iam studying in 11th at normal school Iam preparing for jee I don't have a guider  How can i study maths  When i lose my power what can I do ? Please give me a reply 😢😔","1","@user-lu6on1ej4g","false","false","false","false","","false",""
"1 year ago","Give me a reply......","0","@user-lu6on1ej4g","true","false","false","false","","false",""
